Transcript	dNdS	pNpS	Mk_10pct
Manes.03G079400.1.v7.1	1e-04	0.666666666666667	-6665.66666666667
Manes.03G079500.3.v7.1	0.40248	1	-1.48459550785132
Manes.03G079600.1.v7.1	0.14363	0.75	-4.22175033071085
Manes.03G079700.1.v7.1	0.31728	Inf	-Inf
Manes.03G079800.1.v7.1	0.1764	2	-10.3378684807256
Manes.03G079900.2.v7.1	0.28772	0.8	-1.78048102321702
Manes.03G080000.1.v7.1	0.26622	1	-2.75629178874615
Manes.03G080050.1.v7.1	0.21272	2	-8.40203083866115
Manes.03G080100.2.v7.1	0.29223	0.5	-0.710981076549293
Manes.03G080101.1.v7.1	0.61128	0	1
Manes.03G080200.1.v7.1	0.5558	0.333333333333333	0.400263883891088
Manes.03G080300.3.v7.1	0.15036	3	-18.952114924182
Manes.03G080400.1.v7.1	0.2945	0	1
Manes.03G080600.1.v7.1	0.0781	0.4	-4.12163892445583
Manes.03G080700.1.v7.1	0.23544	0.5	-1.12368331634387
Manes.03G080800.1.v7.1	0.32292	0.5	-0.548371113588505
Manes.03G080900.17.v7.1	0.34566	0.5	-0.446508129375687
Manes.03G081000.4.v7.1	0.18012	1.125	-5.24583610926049
Manes.03G081200.2.v7.1	0.19874	0.428571428571429	-1.15644273206918
Manes.03G081362.1.v7.1	0.15899	0	1
Manes.03G081600.1.v7.1	0.11758	0.25	-1.12621194080626
Manes.03G081700.2.v7.1	0.14576	0.8	-4.48847420417124
Manes.03G081800.1.v7.1	0.24785	1	-3.03469840629413
Manes.03G081900.1.v7.1	0.15156	0.75	-3.94853523357086
Manes.03G082162.3.v7.1	0.17534	0.333333333333333	-0.901068400441046
Manes.03G082400.1.v7.1	0.29208	3	-9.27115858668858
Manes.03G082600.2.v7.1	0.24236	0.857142857142857	-2.53665149836135
Manes.03G082700.1.v7.1	0.23291	3.5	-14.0272637499463
Manes.03G082800.1.v7.1	0.34487	2	-4.79928668773741
Manes.03G082900.2.v7.1	0.1667	Inf	-Inf
Manes.03G083000.1.v7.1	0.30254	4.5	-13.874066239175
Manes.03G083200.4.v7.1	0.27857	0.333333333333333	-0.196587332926492
Manes.03G083300.5.v7.1	0.36881	Inf	-Inf
Manes.03G083400.1.v7.1	0.2723	1	-2.67242012486228
Manes.03G083500.1.v7.1	0.22626	3.5	-14.4689295500751
Manes.03G083600.2.v7.1	0.358	1.25	-2.49162011173184
Manes.03G083603.1.v7.1	0.11136	0.2	-0.795977011494253
Manes.03G083900.2.v7.1	0.10212	0.5	-3.89620054837446
Manes.03G084000.8.v7.1	0.34291	2.75	-7.0195969787991
Manes.03G084100.2.v7.1	0.26027	2	-6.68432781342452
Manes.03G084200.2.v7.1	0.25862	0.571428571428571	-1.20952970160301
Manes.03G084300.1.v7.1	0.16992	0	1
Manes.03G084303.1.v7.1	1e-04	NA	NA
Manes.03G084306.3.v7.1	0.3	2	-5.66666666666667
Manes.03G084309.1.v7.1	0.19042	0.5	-1.62577460350803
Manes.03G084500.6.v7.1	0.3208	0.571428571428571	-0.781261132882079
Manes.03G084600.3.v7.1	0.44808	0.6	-0.339046598821639
Manes.03G084700.1.v7.1	0.06912	0.5	-6.2337962962963
Manes.03G084800.1.v7.1	0.03824	0	1
Manes.03G085100.1.v7.1	0.44679	0.5	-0.119093981512567
Manes.03G085300.1.v7.1	0.14321	Inf	-Inf
Manes.03G085400.1.v7.1	0.22852	1	-3.37598459653422
Manes.03G085500.1.v7.1	0.28653	0.5	-0.745017973685129
Manes.03G085600.1.v7.1	0.333	1	-2.003003003003
Manes.03G085800.2.v7.1	0.18	1	-4.55555555555556
Manes.03G086100.1.v7.1	0.1614	0	1
Manes.03G086200.1.v7.1	0.03456	0.333333333333333	-8.64506172839505
Manes.03G086203.1.v7.1	0.23548	3.25	-12.8015967385765
Manes.03G086300.1.v7.1	0.28928	4	-12.8274336283186
Manes.03G086400.4.v7.1	0.21774	0.8	-2.67410673280059
Manes.03G086500.3.v7.1	0.29455	5	-15.9750466813784
Manes.03G086600.3.v7.1	0.09983	0.666666666666667	-5.67801929947578
Manes.03G086700.1.v7.1	0.03971	1	-24.182573659028
Manes.03G086800.3.v7.1	0.27973	0	1
Manes.03G086900.4.v7.1	0.13973	0.5	-2.57832963572604
Manes.03G087010.1.v7.1	0.20431	NA	NA
Manes.03G087300.3.v7.1	0.11859	0.166666666666667	-0.405402366697588
Manes.03G087303.4.v7.1	1.07635	Inf	-Inf
Manes.03G087500.1.v7.1	0.07097	1	-13.0904607580668
Manes.03G087600.2.v7.1	0.08932	0.1875	-1.09919390953874
Manes.03G087603.1.v7.1	0.07848	0	1
Manes.03G087700.1.v7.1	0.33256	6.5	-18.545345200866
Manes.03G087800.3.v7.1	0.23902	1.6	-5.69400050205004
Manes.03G087803.1.v7.1	0.17056	1	-4.86303939962477
Manes.03G088200.3.v7.1	0.28558	0.666666666666667	-1.3344305156757
Manes.03G088300.1.v7.1	0.33425	Inf	-Inf
Manes.03G088400.2.v7.1	0.21252	1	-3.70543948804818
Manes.03G088500.1.v7.1	0.08111	1	-11.3289360128221
Manes.03G088503.1.v7.1	0.40603	5	-11.3143610078073
Manes.03G088506.1.v7.1	0.3833	2.5	-5.52230628750326
Manes.03G088800.1.v7.1	0.12627	1	-6.91953749901006
Manes.03G089000.1.v7.1	0.30654	0	1
Manes.03G089100.1.v7.1	0.17965	1.33333333333333	-6.42183876055291
Manes.03G089200.1.v7.1	0.14031	1	-6.12707576081534
Manes.03G089300.1.v7.1	0.16099	4	-23.8462637430896
Manes.03G089400.3.v7.1	0.61025	Inf	-Inf
Manes.03G089500.19.v7.1	0.19013	4	-20.0382369957398
Manes.03G089700.1.v7.1	0.27138	1	-2.68486992409168
Manes.03G089800.2.v7.1	0.22139	0.4	-0.806766339943087
Manes.03G089900.2.v7.1	0.18964	2	-9.54629824931449
Manes.03G090000.1.v7.1	0.10125	0.25	-1.46913580246914
Manes.03G090300.12.v7.1	0.45135	1.46666666666667	-2.24951072707803
Manes.03G090500.1.v7.1	0.29232	0.6	-1.05254515599343
Manes.03G090600.2.v7.1	0.13567	0	1
Manes.03G090700.1.v7.1	0.2885	Inf	-Inf
Manes.03G090800.2.v7.1	0.13885	1.44444444444444	-9.40291281558833
Manes.03G090900.1.v7.1	0.33492	2.5	-6.46446912695569
Manes.03G091000.1.v7.1	0.15101	0	1
Manes.03G091100.1.v7.1	0.39926	1.1	-1.75509692931924
Manes.03G091144.1.v7.1	0.30103	2.10526315789474	-5.99353273060738
Manes.03G091166.1.v7.1	0.61777	1.33333333333333	-1.15830055414366
Manes.03G091188.1.v7.1	0.64518	3	-3.64986515391054
Manes.03G091500.1.v7.1	0.17043	0.333333333333333	-0.955837196111794
Manes.03G091700.1.v7.1	0.18158	1.33333333333333	-6.34295260124094
Manes.03G091800.1.v7.1	0.2823	1.33333333333333	-3.72310780493564
Manes.03G091900.1.v7.1	0.23251	2.52941176470588	-9.87872248378943
Manes.03G092000.1.v7.1	0.23428	0.933333333333333	-2.98383700415457
Manes.03G092100.6.v7.1	0.77953	2.14285714285714	-1.74890914122245
Manes.03G092300.1.v7.1	0.32932	1.6	-3.85849629539658
Manes.03G092400.1.v7.1	0.21685	1	-3.61148259165322
Manes.03G092500.1.v7.1	0.23371	1.5	-5.41821060288392
Manes.03G092622.3.v7.1	0.07151	1.6	-21.3744930778912
Manes.03G092700.2.v7.1	0.44435	0.833333333333333	-0.875398522185964
Manes.03G095200.1.v7.1	0.20922	NA	NA
Manes.03G095300.1.v7.1	0.12012	4	-32.3000333000333
Manes.03G095600.18.v7.1	0.32401	2	-5.17264899231505
Manes.03G095700.1.v7.1	0.1538	1	-5.50195058517555
Manes.03G095800.1.v7.1	0.23041	0.75	-2.25506705438132
Manes.03G095900.4.v7.1	0.03423	NA	NA
Manes.03G096000.4.v7.1	0.34525	0.75	-1.17233888486604
Manes.03G096100.2.v7.1	0.12231	0.272727272727273	-1.22980355430687
Manes.03G096200.5.v7.1	0.08119	0	1
Manes.03G096300.1.v7.1	0.17386	0.142857142857143	0.178320816420436
Manes.03G096500.1.v7.1	0.34826	2.33333333333333	-5.69997511437814
Manes.03G096600.1.v7.1	0.19288	1	-4.18457071754459
Manes.03G096700.2.v7.1	0.1435	0.416666666666667	-1.90360046457608
Manes.03G096800.2.v7.1	0.19782	1	-4.05510059650187
Manes.03G096900.1.v7.1	0.34007	4	-10.7622842355986
Manes.03G097000.7.v7.1	1e-04	0	1
Manes.03G097100.5.v7.1	0.27742	0.375	-0.351741042462692
Manes.03G097200.1.v7.1	0.14675	2.33333333333333	-14.9000567859171
Manes.03G097300.1.v7.1	0.21822	1	-3.58253139034002
Manes.03G097500.7.v7.1	0.1408	0.3	-1.13068181818182
Manes.03G097600.9.v7.1	0.48676	1	-1.05440052592653
Manes.03G097700.1.v7.1	0.10273	0	1
Manes.03G097800.6.v7.1	0.20397	0.333333333333333	-0.634227255642168
Manes.03G097900.1.v7.1	0.04709	Inf	-Inf
Manes.03G098000.1.v7.1	0.31269	Inf	-Inf
Manes.03G098100.1.v7.1	0.01307	0	1
Manes.03G098333.1.v7.1	0.06526	0.2	-2.06466441924609
Manes.03G098600.2.v7.1	0.42244	Inf	-Inf
Manes.03G098700.1.v7.1	0.84375	0.25	0.703703703703704
Manes.03G098800.3.v7.1	0.08252	Inf	-Inf
Manes.03G099000.2.v7.1	0.22618	1.75	-6.73720045981077
Manes.03G099600.1.v7.1	0.17276	0.2	-0.157675387821255
Manes.03G099700.1.v7.1	0.41095	1.11111111111111	-1.70376228521988
Manes.03G099800.2.v7.1	0.12319	0	1
Manes.03G099900.1.v7.1	0.19906	0.909090909090909	-3.56691906506033
Manes.03G100100.1.v7.1	0.02207	0	1
Manes.03G100200.1.v7.1	0.0515	NA	NA
Manes.03G100300.1.v7.1	0.22917	0.75	-2.27267967011389
Manes.03G100400.2.v7.1	0.12725	1	-6.85854616895874
Manes.03G100500.1.v7.1	0.26894	2	-6.43660295976798
Manes.03G100600.1.v7.1	0.17791	0.333333333333333	-0.873606505161784
Manes.03G100900.1.v7.1	0.03055	0	1
Manes.03G101000.2.v7.1	0.1103	0.75	-5.79963735267452
Manes.03G101200.1.v7.1	0.1192	0.375	-2.14597315436242
Manes.03G101300.1.v7.1	0.36417	6	-15.4758217316089
Manes.03G101500.2.v7.1	0.11728	0.666666666666667	-4.68440200090951
Manes.03G101700.1.v7.1	0.1374	0	1
Manes.03G101800.3.v7.1	0.52466	1.66666666666667	-2.17666044041221
Manes.03G101900.5.v7.1	0.11894	0.0476190476190476	0.599638072817827
Manes.03G102000.1.v7.1	0.16118	0.416666666666667	-1.5851015427886
Manes.03G102200.1.v7.1	1e-04	0	1
Manes.03G102400.6.v7.1	0.38885	0.2	0.485662851999486
Manes.03G102500.1.v7.1	0.16146	1.33333333333333	-7.257979272472
Manes.03G102600.4.v7.1	0.25597	1.66666666666667	-5.51117969553725
Manes.03G103000.10.v7.1	0.69678	4.5	-5.45827951433738
Manes.03G103100.1.v7.1	0.13435	0.555555555555556	-3.13513625273953
Manes.03G103200.1.v7.1	0.18522	0.5	-1.69949249541086
Manes.03G103300.1.v7.1	0.44389	0.75	-0.689607785712677
Manes.03G103400.2.v7.1	0.33646	1.33333333333333	-2.96282866710257
Manes.03G103501.3.v7.1	0.70772	1.5	-1.11948228112813
Manes.03G103601.1.v7.1	0.89394	2	-1.23728661878873
Manes.03G103700.2.v7.1	0.45955	2.03333333333333	-3.42461828600442
Manes.03G103900.4.v7.1	0.17033	0.333333333333333	-0.956985459598033
Manes.03G104000.3.v7.1	0.44352	0.75	-0.691017316017316
Manes.03G104100.1.v7.1	0.07429	NA	NA
Manes.03G104200.3.v7.1	0.25668	4	-14.5836060464391
Manes.03G104300.2.v7.1	1e-04	0	1
Manes.03G104500.2.v7.1	0.54562	5	-8.16388695429053
Manes.03G104600.1.v7.1	0.25828	2.5	-8.679417686232
Manes.03G104800.3.v7.1	0.20262	2	-8.87069390978186
Manes.03G104900.1.v7.1	0.06405	1	-14.6128024980484
Manes.03G105500.6.v7.1	0.10052	0.555555555555556	-4.52681611177433
Manes.03G105700.2.v7.1	0.22221	2.5	-10.2506187840331
Manes.03G105800.1.v7.1	0.17016	0.25	-0.469205453690644
Manes.03G106200.3.v7.1	0.19837	1	-4.04108484145788
Manes.03G106300.1.v7.1	0.28384	1.33333333333333	-3.69748214956782
Manes.03G106400.1.v7.1	0.08902	0.666666666666667	-6.4889537931551
Manes.03G106500.1.v7.1	0.1215	0.166666666666667	-0.371742112482856
Manes.03G106600.5.v7.1	0.14169	1.25	-7.82207636389301
Manes.03G106700.1.v7.1	0.32805	2	-5.0966316110349
Manes.03G106800.2.v7.1	0.30432	0	1
Manes.03G106900.1.v7.1	0.31456	0.5	-0.589521871820956
Manes.03G107000.1.v7.1	0.17286	1.33333333333333	-6.71337112885184
Manes.03G107100.1.v7.1	0.08041	NA	NA
Manes.03G107200.4.v7.1	0.26039	1.44444444444444	-4.54723470350029
Manes.03G107300.1.v7.1	0.27798	0.5	-0.798690553277214
Manes.03G107500.2.v7.1	0.10824	0.2	-0.847745750184775
Manes.03G107900.8.v7.1	0.68335	2	-1.92675788395405
Manes.03G107933.1.v7.1	0.22533	0	1
Manes.03G108000.1.v7.1	0.16677	1.875	-10.2430293218205
Manes.03G108200.1.v7.1	0.14706	1.25	-7.499932000544
Manes.03G108900.2.v7.1	0.18041	1	-4.54292999279419
Manes.03G109100.10.v7.1	0.7324	1.33333333333333	-0.820498816675764
Manes.03G109200.1.v7.1	0.22297	0.285714285714286	-0.281402366750173
Manes.03G109300.3.v7.1	0.19768	1.1	-4.56454876568191
Manes.03G109400.1.v7.1	0.22437	0.666666666666667	-1.97128255411448
Manes.03G109500.3.v7.1	0.26303	Inf	-Inf
Manes.03G109600.1.v7.1	0.40678	1.11111111111111	-1.73147920524881
Manes.03G109700.7.v7.1	0.19457	0.25	-0.284884617361361
Manes.03G109800.8.v7.1	0.13374	1.33333333333333	-8.96959274213646
Manes.03G110000.1.v7.1	0.16089	0.428571428571429	-1.6637542953038
Manes.03G110100.15.v7.1	0.27456	Inf	-Inf
Manes.03G110300.1.v7.1	0.02204	Inf	-Inf
Manes.03G110400.2.v7.1	0.34305	0	1
Manes.03G110500.1.v7.1	1e-04	0	1
Manes.03G110600.1.v7.1	0.3207	0.666666666666667	-1.07878598898244
Manes.03G110700.1.v7.1	0.21275	0.111111111111111	0.477738608173391
Manes.03G110800.1.v7.1	0.04791	2.66666666666667	-54.6599179016212
Manes.03G111200.1.v7.1	0.22616	1.15384615384615	-4.10190198906151
Manes.03G111300.1.v7.1	0.38265	3.8	-8.93074611263557
Manes.03G111400.1.v7.1	0.56983	1	-0.754909358931611
Manes.03G111500.1.v7.1	0.24854	1	-3.02349722378692
Manes.03G111800.1.v7.1	0.34991	1.66666666666667	-3.76312956665048
Manes.03G111900.1.v7.1	0.20178	1	-3.95589255624938
Manes.03G112000.1.v7.1	0.14274	0.2	-0.401148942132549
Manes.03G112100.3.v7.1	0.48174	3	-5.22742558226429
Manes.03G112150.3.v7.1	0.41481	0.5	-0.205371133772088
Manes.03G112200.3.v7.1	0.39652	0	1
Manes.03G112400.1.v7.1	0.25403	0.285714285714286	-0.124726550857324
Manes.03G112600.1.v7.1	0.16408	0.363636363636364	-1.21621382030939
Manes.03G112900.2.v7.1	0.2864	1.04347826086957	-2.64342968180716
Manes.03G113000.3.v7.1	0.08263	1.33333333333333	-15.136189438864
Manes.03G113100.1.v7.1	0.43524	0.444444444444444	-0.0211479745529914
Manes.03G113200.6.v7.1	0.13292	1.8	-12.5419801384291
Manes.03G113300.1.v7.1	0.26436	1.33333333333333	-4.04362737680939
Manes.03G113400.1.v7.1	0.2222	0.5	-1.25022502250225
Manes.03G113500.1.v7.1	0.09589	0.666666666666667	-5.95241074842702
Manes.03G113600.2.v7.1	0.32566	1.25	-2.83835902474974
Manes.03G113700.1.v7.1	0.35061	1.33333333333333	-2.80289590523182
Manes.03G114000.1.v7.1	0.22287	1.09090909090909	-3.89482250149903
Manes.03G114100.1.v7.1	0.19241	0.4	-1.0788940283769
Manes.03G114200.1.v7.1	0.17674	1.33333333333333	-6.54403832371466
Manes.03G114300.1.v7.1	0.12099	0.5	-3.13257293991239
Manes.03G114500.1.v7.1	0.23248	0.714285714285714	-2.07246091829712
Manes.03G114600.2.v7.1	0.23695	1.5	-5.3304494619118
Manes.03G114700.4.v7.1	0.14995	0.75	-4.00166722240747
Manes.03G114800.3.v7.1	0.07909	0.5	-5.32191174611202
Manes.03G115100.1.v7.1	0.2841	2.33333333333333	-7.21307051507684
Manes.03G115200.1.v7.1	1.15826	0.666666666666667	0.424423992310304
Manes.03G115300.1.v7.1	0.1939	1.75	-8.02527075812274
Manes.03G115400.1.v7.1	0.15727	0.666666666666667	-3.23899451050211
Manes.03G115500.1.v7.1	0.15996	0.529411764705882	-2.3096509421473
Manes.03G115600.2.v7.1	0.19144	2	-9.44713748432929
Manes.03G115700.3.v7.1	0.139	1	-6.19424460431655
Manes.03G115800.1.v7.1	0.97568	2	-1.04985241062644
Manes.03G115900.2.v7.1	0.43631	1	-1.29194838532236
Manes.03G116000.4.v7.1	0.30204	0.666666666666667	-1.20721317264822
Manes.03G116100.1.v7.1	0.268	2	-6.46268656716418
Manes.03G116300.2.v7.1	0.45381	1.5	-2.30534805315
Manes.03G116400.1.v7.1	0.60711	1	-0.647147963301543
Manes.03G116500.1.v7.1	0.15676	0.5	-2.1895891809135
Manes.03G116600.5.v7.1	0.53821	1	-0.858010813622935
Manes.03G116700.1.v7.1	0.07683	0	1
Manes.03G116800.1.v7.1	0.22199	0.583333333333333	-1.62774599456432
Manes.03G116900.1.v7.1	0.20858	0	1
Manes.03G117000.1.v7.1	0.33738	0.666666666666667	-0.976011223743752
Manes.03G117100.1.v7.1	0.55558	4	-6.19968321393859
Manes.03G117300.1.v7.1	0.12802	0	1
Manes.03G117400.2.v7.1	0.18077	0.416666666666667	-1.30495473068909
Manes.03G117500.1.v7.1	0.21713	1	-3.60553585409662
Manes.03G117700.1.v7.1	0.10686	0.6	-4.61482313307131
Manes.03G117800.2.v7.1	0.79577	0.333333333333333	0.581118497388274
Manes.03G117900.1.v7.1	0.21771	0.5	-1.29663313582288
Manes.03G117950.1.v7.1	0.35354	1.5	-3.24280138032472
Manes.03G118001.1.v7.1	0.20322	0.466666666666667	-1.29636190663649
Manes.03G118051.1.v7.1	0.26981	1.14285714285714	-3.23578497037597
Manes.03G118100.1.v7.1	0.29889	2	-5.69142493894075
Manes.03G118200.1.v7.1	0.34629	0.727272727272727	-1.10018402862551
Manes.03G118300.1.v7.1	0.06714	2	-28.7885016383676
Manes.03G118500.3.v7.1	0.35822	3	-7.37474177879515
Manes.03G118550.2.v7.1	0.41153	1.42857142857143	-2.47136643396941
Manes.03G119000.1.v7.1	0.2622	1.71428571428571	-5.53808434128799
Manes.03G119100.1.v7.1	0.25697	18	-69.0470872086236
Manes.03G119300.2.v7.1	0.23123	1.6	-5.91951736366388
Manes.03G119400.3.v7.1	0.24826	0.5	-1.01401756223314
Manes.03G119600.1.v7.1	0.06569	0	1
Manes.03G119700.3.v7.1	0.22329	0.5	-1.23924044963948
Manes.03G119800.1.v7.1	0.18766	3.5	-17.6507513588405
Manes.03G120000.2.v7.1	0.99293	NA	NA
Manes.03G120300.2.v7.1	0.4411	0.833333333333333	-0.889216353056751
Manes.03G120433.1.v7.1	1.93903	3.22222222222222	-0.661770174892715
Manes.03G120700.1.v7.1	0.01257	0	1
Manes.03G120832.1.v7.1	0.30016	0.625	-1.08222281449893
Manes.03G121000.1.v7.1	0.25006	1	-2.99904023034472
Manes.03G121020.1.v7.1	0.35612	0.2	0.438391553408963
Manes.03G121040.2.v7.1	0.31252	0	1
Manes.03G121060.1.v7.1	2	1.33333333333333	0.333333333333335
Manes.03G121080.1.v7.1	0.23956	NA	NA
Manes.03G121100.4.v7.1	0.34627	1.5	-3.33187974701822
Manes.03G121200.1.v7.1	0.23121	0.5	-1.16253622248173
Manes.03G121300.4.v7.1	0.44913	1.16666666666667	-1.59761464757792
Manes.03G121400.1.v7.1	0.24911	1.66666666666667	-5.69048479252808
Manes.03G121500.1.v7.1	0.12656	1	-6.90139064475348
Manes.03G121600.1.v7.1	1e-04	0	1
Manes.03G122000.1.v7.1	0.08301	0	1
Manes.03G122050.1.v7.1	0.34514	Inf	-Inf
Manes.03G122100.3.v7.1	0.06535	0	1
Manes.03G122300.2.v7.1	0.01673	1.33333333333333	-78.6971508268578
Manes.03G122401.1.v7.1	0.5389	2.4	-3.45351642234181
Manes.03G122700.4.v7.1	0.395	1.11764705882353	-1.8294862248697
Manes.03G122800.1.v7.1	0.25616	0.4	-0.561524047470331
Manes.03G122901.1.v7.1	0.56844	2.14285714285714	-2.76971561265418
Manes.03G123000.3.v7.1	0.19406	0.333333333333333	-0.717681816620287
Manes.03G123050.1.v7.1	0.23247	NA	NA
Manes.03G123100.2.v7.1	0.18649	0.5	-1.68110890664379
Manes.03G123300.2.v7.1	0.07915	1	-11.6342387871131
Manes.03G123301.1.v7.1	0.09141	1	-9.93972213105787
Manes.03G123400.1.v7.1	2	1	0.5
Manes.03G123500.1.v7.1	0.91387	0.25	0.726438114830337
Manes.03G123618.1.v7.1	1e-04	NA	NA
Manes.03G123701.1.v7.1	1e-04	0	1
Manes.03G123800.2.v7.1	0.08903	Inf	-Inf
Manes.03G123900.1.v7.1	0.2459	2.5	-9.1667344448963
Manes.03G123901.2.v7.1	0.26716	1	-2.74307531067525
Manes.03G123918.2.v7.1	0.47143	0.25	0.46969857667098
Manes.03G124000.3.v7.1	0.40976	0	1
Manes.03G124100.4.v7.1	0.35374	1.08	-2.05308983999548
Manes.03G124260.1.v7.1	2	NA	NA
Manes.03G124300.2.v7.1	0.14019	0.9	-5.41985876310721
Manes.03G124440.1.v7.1	1e-04	NA	NA
Manes.03G124500.1.v7.1	0.35297	1	-1.83310196333966
Manes.03G124530.1.v7.1	1e-04	NA	NA
Manes.03G124584.1.v7.1	0.08583	NA	NA
Manes.03G124602.1.v7.1	1e-04	NA	NA
Manes.03G124700.1.v7.1	0.16719	1	-4.98121897242658
Manes.03G124800.4.v7.1	0.09287	0	1
Manes.03G124981.1.v7.1	2	NA	NA
Manes.03G125000.1.v7.1	0.09191	0.5	-4.44010445000544
Manes.03G125066.3.v7.1	0.36283	0.777777777777778	-1.14364241594625
Manes.03G125200.4.v7.1	0.86923	0.5625	0.352875533518171
Manes.03G125305.1.v7.1	1.42326	NA	NA
Manes.03G125400.2.v7.1	0.40949	1.73684210526316	-3.24147623937864
Manes.03G125700.2.v7.1	0.52777	0.692307692307692	-0.311760221891529
Manes.03G125800.2.v7.1	0.2126	Inf	-Inf
Manes.03G125900.1.v7.1	0.36962	6	-15.2328878307451
Manes.03G126000.2.v7.1	0.49178	3.25	-5.60864614258408
Manes.03G126100.1.v7.1	0.60098	Inf	-Inf
Manes.03G126200.2.v7.1	0.27241	1	-2.67093719026467
Manes.03G126332.1.v7.1	0.69883	4	-4.72385272526938
Manes.03G126365.1.v7.1	0.31201	2.66666666666667	-7.54673461320685
Manes.03G126600.1.v7.1	0.23592	0.9375	-2.97380467955239
Manes.03G126700.3.v7.1	0.54419	2.5	-3.5939837189217
Manes.03G127000.1.v7.1	0.25475	1.5	-4.88812561334642
Manes.03G127100.2.v7.1	0.25029	0.911111111111111	-2.64022178717132
Manes.03G127200.1.v7.1	0.19086	0.918032786885246	-3.80998002140441
Manes.03G127201.1.v7.1	1.58985	0.666666666666667	0.580673229130631
Manes.03G127300.3.v7.1	0.33886	1	-1.95107123885971
Manes.03G127500.13.v7.1	0.27674	0.3	-0.0840500108405002
Manes.03G127600.1.v7.1	0.22561	1	-3.43242764061877
Manes.03G127800.1.v7.1	0.12845	0.25	-0.946282600233554
Manes.03G127900.1.v7.1	0.13403	NA	NA
Manes.03G128000.1.v7.1	0.41971	1.5	-2.57389626170451
Manes.03G128066.1.v7.1	0.13737	1	-6.27960981291403
Manes.03G128100.2.v7.1	0.38657	1.33333333333333	-2.44913814660561
Manes.03G128132.2.v7.1	0.19266	0.333333333333333	-0.73016367348351
Manes.03G128400.2.v7.1	0.35423	1.875	-4.29317110352031
Manes.03G128501.1.v7.1	0.14986	1	-5.67289470172161
Manes.03G128600.1.v7.1	0.24284	2	-7.23587547356284
Manes.03G128700.1.v7.1	0.46187	0.75	-0.623833546235954
Manes.03G128900.1.v7.1	0.25291	2.5	-8.88493930647266
Manes.03G129000.1.v7.1	0.38379	2.25	-4.86258109903854
Manes.03G129100.1.v7.1	0.258	0.6	-1.32558139534884
Manes.03G129200.1.v7.1	0.26879	1	-2.72037650210201
Manes.03G129300.9.v7.1	0.42719	4	-8.36351506355486
Manes.03G129400.1.v7.1	0.36529	1.22222222222222	-2.34589565063982
Manes.03G129500.1.v7.1	0.20431	0.142857142857143	0.300782424467021
Manes.03G129600.2.v7.1	0.19973	0	1
Manes.03G129700.1.v7.1	0.29395	5	-16.0096955264501
Manes.03G129800.1.v7.1	0.18825	0.571428571428571	-2.03547713906279
Manes.03G129900.5.v7.1	0.38056	3	-6.8831196132016
Manes.03G130000.1.v7.1	0.86876	0	1
Manes.03G130150.1.v7.1	0.17096	1.5	-7.7739822180627
Manes.03G130500.5.v7.1	0.06227	0.333333333333333	-4.35303249290723
Manes.03G130600.1.v7.1	0.41891	0.5	-0.193573798667972
Manes.03G130800.2.v7.1	1e-04	0	1
Manes.03G130950.1.v7.1	0.78235	0.777777777777778	0.00584421578861372
Manes.03G131100.1.v7.1	0.54463	2.54545454545455	-3.67373179122441
Manes.03G131200.3.v7.1	0.2852	1.33333333333333	-3.67508181393173
Manes.03G131300.1.v7.1	0.1687	0.666666666666667	-2.95178818415333
Manes.03G131400.1.v7.1	0.23351	0.666666666666667	-1.85498122849842
Manes.03G131500.12.v7.1	0.14589	0.833333333333333	-4.71206616857449
Manes.03G131600.2.v7.1	0.47549	0.111111111111111	0.766322927693304
Manes.03G131800.2.v7.1	0.23131	1.33333333333333	-4.76427017134292
Manes.03G131850.1.v7.1	0.33944	0	1
Manes.03G131901.1.v7.1	0.70598	0	1
Manes.03G131951.4.v7.1	0.15993	1	-5.25273557181267
Manes.03G132000.3.v7.1	0.17836	1.6	-7.97062121551918
Manes.03G132100.2.v7.1	0.40426	2.5	-5.18413892049671
Manes.03G132250.1.v7.1	0.37648	0.25	0.335954101147471
Manes.03G132400.4.v7.1	0.03013	NA	NA
Manes.03G132500.2.v7.1	0.0363	NA	NA
Manes.03G132600.2.v7.1	2	0.5	0.75
Manes.03G132700.1.v7.1	0.16806	0.333333333333333	-0.983418620334006
Manes.03G132900.1.v7.1	0.18527	1.5	-7.09629189831057
Manes.03G133000.5.v7.1	0.25522	1	-2.91818822976256
Manes.03G133100.2.v7.1	0.18521	NA	NA
Manes.03G133200.2.v7.1	0.01167	0	1
Manes.03G133300.3.v7.1	0.15635	1.4	-7.95426926766869
Manes.03G133400.1.v7.1	0.36059	2	-4.54646551485066
Manes.03G133500.1.v7.1	0.10943	1.25	-10.4228273782327
Manes.03G133700.4.v7.1	0.39824	4.5	-10.2997187625552
Manes.03G133900.1.v7.1	0.27663	1.23076923076923	-3.44915313150862
Manes.03G134000.1.v7.1	0.28143	1	-2.55328145542408
Manes.03G134100.1.v7.1	0.20426	0.2	0.0208557720552237
Manes.03G134200.1.v7.1	0.03781	0.333333333333333	-7.81600987393105
Manes.03G134302.1.v7.1	0.34716	2	-4.76103237700196
Manes.03G134500.1.v7.1	0.20286	0.714285714285714	-2.52107716792721
Manes.03G134600.1.v7.1	0.30933	2.33333333333333	-6.54318473259409
Manes.03G134700.2.v7.1	0.17685	1.2	-5.78541136556404
