Transcript	Total_SNPs	NonSyn_MAF0.01	NonSyn_MAF0.05	Del_MAF0.01	Del_MAF0.05	Nonsyn_Maf1_resid	Nonsyn_Maf5_resid	Del_Maf1_resid	Del_Maf5_resid
Manes.04G095600.1.v7.1	34	5	5	0	0	-2.59949211125676	-0.655393802860131	-0.586353626235343	-0.445625207222427
Manes.04G095700.5.v7.1	12	6	5	0	0	0.295929883197801	0.648496061348513	-0.319478416779954	-0.22950199777024
Manes.04G095800.2.v7.1	33	17	14	3	3	-0.221080520603845	1.12781137658353	0.956916426937183	2.23688645318531
Manes.04G095900.3.v7.1	73	40	34	7	5	-0.821112959780908	2.58842719819575	2.51356328836788	3.62641804029898
Manes.04G096000.1.v7.1	17	1	1	0	0	-1.25896792733006	-0.414029861737824	-0.380131188406164	-0.278620500306156
Manes.04G096100.3.v7.1	24	13	9	0	0	0.134721968853613	0.703469306753966	-0.465045531592115	-0.347386642481957
Manes.04G096300.1.v7.1	18	6	6	0	0	-0.44239099306465	0.484433189401824	-0.392261766620797	-0.2884442107751
Manes.04G096400.1.v7.1	15	7	7	0	0	0.114688240701723	0.853791070427734	-0.355870060454055	-0.258973092871491
Manes.04G096600.1.v7.1	17	2	2	0	0	-1.07103449779693	-0.222483322009163	-0.380131188406164	-0.278620500306156
Manes.04G096700.3.v7.1	29	12	12	0	0	-0.668465567223864	0.98177999661689	-0.525699224493408	-0.396505686594944
Manes.04G096800.1.v7.1	12	8	8	0	0	0.671773321613417	1.22316390105942	-0.319478416779954	-0.22950199777024
Manes.04G096900.1.v7.1	27	20	19	2	2	1.08101484105421	2.44139262312253	0.519312820881576	1.4048422418304
Manes.04G097000.1.v7.1	22	18	17	1	1	1.32046344203208	2.35461089968073	0.069590512817371	0.563088406074463
Manes.04G097100.1.v7.1	41	24	24	1	1	0.10992492472044	2.56943189094768	-0.160891516361235	0.376435156589264
Manes.04G097200.5.v7.1	23	7	7	0	0	-0.86974716149011	0.379640822052408	-0.452914861250135	-0.337562877855372
Manes.04G097400.1.v7.1	27	18	13	4	3	0.70516095393432	1.29188258125766	1.54012634335222	2.29584600608275
Manes.04G097500.1.v7.1	26	12	11	0	0	-0.299302192533952	0.968035667011615	-0.48930693592644	-0.367034212389618
Manes.04G097700.1.v7.1	24	17	13	0	0	0.886408046684644	1.46970407736655	-0.465045531592115	-0.347386642481957
Manes.04G098400.5.v7.1	11	6	5	0	0	0.418984405387085	0.707765459859491	-0.307347875639309	-0.219678298961391
Manes.04G098600.4.v7.1	34	16	16	0	0	-0.53205421852274	1.45166600345518	-0.586353626235343	-0.445625207222427
Manes.04G098700.2.v7.1	15	4	4	0	0	-0.449069697213344	0.279142753171173	-0.355870060454055	-0.258973092871491
Manes.04G098800.1.v7.1	36	26	20	4	2	1.10105128191408	2.09943298310522	1.43093818340855	1.3164200843557
Manes.04G098900.1.v7.1	15	4	2	0	0	-0.449069697213344	-0.103948795918277	-0.355870060454055	-0.258973092871491
Manes.04G099000.1.v7.1	4	0	0	0	0	0.152842884619561	0.164901440140868	-0.222434025160055	-0.150912279916243
Manes.04G099001.2.v7.1	2	0	0	0	0	0.398952944645078	0.283437773260762	-0.198172859056862	-0.131264769542984
Manes.04G099100.2.v7.1	135	98	57	6	2	2.44969503682088	3.32036426120865	1.25099017309863	0.343893874212863
Manes.04G099199.1.v7.1	2	1	0	0	0	0.586876145486487	0.283437773260762	-0.198172859056862	-0.131264769542984
Manes.04G099300.1.v7.1	114	72	42	8	4	0.14716376012498	1.69072495221302	2.52683031198222	2.3323210124627
Manes.04G099450.1.v7.1	84	53	42	0	0	0.268297446070309	3.46942280485219	-1.1929786958394	-0.936879092391267
Manes.04G099600.2.v7.1	11	9	6	2	0	0.982758839985462	0.899318686408327	0.713410822225289	-0.219678298961391
Manes.04G099700.2.v7.1	43	14	10	1	0	-2.0155279834765	-0.231068213959799	-0.185153008544724	-0.534042016214433
Manes.04G100200.1.v7.1	131	76	64	0	0	-1.19333921892123	4.90006833536738	-1.76345927508615	-1.39884659780506
Manes.04G100300.1.v7.1	101	62	47	0	0	-0.132363842965602	3.41970468615444	-1.39928570727852	-1.10394586240871
Manes.04G100400.1.v7.1	102	62	50	0	0	-0.255429184356446	3.93553832216042	-1.41142258731888	-1.11377419981192
Manes.04G100500.2.v7.1	77	44	25	0	0	-0.56163873266546	0.627057403639229	-1.10803863006571	-0.868094281830259
Manes.04G100600.1.v7.1	28	11	9	0	0	-0.733332793838585	0.466395969213969	-0.513568435323265	-0.386681844373305
Manes.04G100700.1.v7.1	27	8	7	0	0	-1.17405812407032	0.142571329028026	-0.501437672977384	-0.376858020031703
Manes.04G100800.21.v7.1	53	42	30	0	0	2.01599804939573	3.00772046252224	-0.816850188392112	-0.632286333461373
Manes.04G100900.1.v7.1	12	7	7	0	0	0.483850607288282	1.03160381844054	-0.319478416779954	-0.22950199777024
Manes.04G101100.1.v7.1	23	5	2	0	0	-1.24560827907331	-0.578089051773296	-0.452914861250135	-0.337562877855372
Manes.04G101200.2.v7.1	22	6	4	0	0	-0.934615850524987	-0.135728253498415	-0.440784210085892	-0.327739125206285
Manes.04G101300.2.v7.1	3	0	0	0	0	0.275897551438545	0.224169501442542	-0.210303447812329	-0.141088530545913
Manes.04G101500.1.v7.1	14	3	2	0	0	-0.513936424668424	-0.0446815291702151	-0.343739507658068	-0.249149393544796
Manes.04G101600.1.v7.1	6	2	2	0	0	0.282574932391049	0.429460746726116	-0.246695151749568	-0.17055974848132
Manes.04G101700.1.v7.1	19	8	5	0	0	-0.189605408564091	0.233618654717877	-0.404392356366825	-0.298267927319099
Manes.04G101750.1.v7.1	27	21	14	7	4	1.26894806829567	1.4834490057383	3.07173592258201	3.18706207650658
Manes.04G101800.3.v7.1	80	32	16	10	2	-3.18656667620724	-1.27478031550691	3.9607640243378	0.884184848965223
Manes.04G101900.1.v7.1	82	39	21	5	3	-2.11675867410889	-0.435512918911218	1.38336756655515	1.75549985954857
Manes.04G102100.1.v7.1	26	7	6	1	1	-1.23892909100755	0.0102934352042793	0.0210680431729804	0.523792309789211
Manes.04G102200.1.v7.1	25	8	8	1	1	-0.927936965414576	0.452652212605766	0.0331986514906645	0.533616290649038
Manes.04G102300.1.v7.1	11	6	4	2	0	0.418984405387085	0.516215258106003	0.713410822225289	-0.219678298961391
Manes.04G102400.1.v7.1	27	13	11	2	1	-0.234436530941133	0.908765478155581	0.519312820881576	0.513968355769389
Manes.04G102500.3.v7.1	23	12	6	2	1	0.0698565513311798	0.188094876780601	0.5678363741829	0.553264337611062
Manes.04G102600.1.v7.1	14	8	5	0	0	0.425661776860437	0.529958316040267	-0.343739507658068	-0.249149393544796
Manes.04G103200.1.v7.1	29	11	9	0	0	-0.856390037122448	0.407128238632513	-0.525699224493408	-0.396505686594944
Manes.04G103300.5.v7.1	39	21	19	0	0	-0.207724778876266	1.73000907464714	-0.647008927990742	-0.494745351933781
Manes.04G103400.13.v7.1	62	26	17	2	1	-2.09856781007961	-0.0163274364767084	0.0947409165683456	0.170137701657145
Manes.04G103500.11.v7.1	33	24	11	2	1	1.09437210092545	0.553151926237466	0.446528338251304	0.455025129179294
Manes.04G103600.1.v7.1	12	4	4	0	0	-0.0799086862253908	0.456946749369856	-0.319478416779954	-0.22950199777024
Manes.04G103800.3.v7.1	62	28	19	2	1	-1.72264393397161	0.366771026709938	0.0947409165683456	0.170137701657145
Manes.04G103900.1.v7.1	44	30	22	0	0	0.868291308653142	2.00837036735023	-0.707665320943622	-0.543866268305614
Manes.04G104100.2.v7.1	11	4	4	0	0	0.043144687822716	0.516215258106003	-0.307347875639309	-0.219678298961391
Manes.04G104200.4.v7.1	19	12	8	1	0	0.56207175996897	0.808264337901928	0.105982460819343	-0.298267927319099
Manes.04G104300.3.v7.1	6	2	1	0	0	0.282574932391049	0.237912778120342	-0.246695151749568	-0.17055974848132
Manes.04G104400.1.v7.1	17	14	13	0	0	1.18404409697081	1.8846459626728	-0.380131188406164	-0.278620500306156
Manes.04G104500.1.v7.1	16	5	5	1	1	-0.384203270733154	0.411421768291983	0.142374536787459	0.622033520988571
Manes.04G104600.1.v7.1	5	1	0	0	0	0.217708907047898	0.10563355864904	-0.234564592629364	-0.160736018834529
Manes.04G104700.1.v7.1	92	46	25	2	2	-2.03187662159644	-0.261999343520438	-0.269199030424648	0.766308576572871
Manes.04G104800.1.v7.1	11	3	2	0	0	-0.144774518279636	0.13312065433957	-0.307347875639309	-0.219678298961391
Manes.04G105000.1.v7.1	17	11	8	0	0	0.620260875316117	0.926804600267574	-0.380131188406164	-0.278620500306156
Manes.04G105100.1.v7.1	97	43	23	18	8	-3.21149849322288	-0.941500989752223	7.84615379694957	6.06690494655573
Manes.04G105200.1.v7.1	93	25	15	8	3	-6.10577027284641	-2.23708115451746	2.78155252506192	1.6474534212735
Manes.04G105300.1.v7.1	24	17	15	0	0	0.886408046684644	1.8528558781345	-0.465045531592115	-0.347386642481957
Manes.04G105400.1.v7.1	37	15	6	0	0	-1.08915367518897	-0.641650237357683	-0.622746687051475	-0.47509720971446
Manes.04G105600.1.v7.1	41	15	7	1	0	-1.58141919050785	-0.687175862997599	-0.160891516361235	-0.514393617618674
Manes.04G105800.1.v7.1	77	26	16	1	0	-3.94549564926017	-1.09695008087378	-0.597622120968794	-0.868094281830259
Manes.04G106000.1.v7.1	67	20	12	2	1	-3.84232119575648	-1.27046056054079	0.0340868905003202	0.121018651450996
Manes.04G106100.1.v7.1	63	29	23	5	4	-1.65776850540855	1.07372216689422	1.61384233979716	2.83328028341308
Manes.04G106200.9.v7.1	60	35	25	2	2	-0.160981038037559	1.6346800638967	0.119002346453515	1.08064805683847
Manes.04G106300.2.v7.1	109	67	43	13	10	-0.177203404069782	2.17874381152894	5.141938352859	7.73569664742327
Manes.04G106400.1.v7.1	47	32	28	3	3	0.874971248424518	2.98020459676406	0.787084910600583	2.09932818773344
Manes.04G106600.1.v7.1	36	14	10	2	1	-1.15402354702537	0.18380265235398	0.410136388765524	0.42555378260022
Manes.04G106800.1.v7.1	33	22	15	0	0	0.718517582078318	1.31937307534769	-0.574222680003551	-0.43580125789253
Manes.04G107101.3.v7.1	39	22	18	0	0	-0.0198061682236396	1.53843398027786	-0.647008927990742	-0.494745351933781
Manes.04G107200.2.v7.1	40	18	15	1	1	-0.894547110122285	0.904475035633807	-0.148760800172764	0.386258858804991
Manes.04G107300.1.v7.1	15	13	11	0	0	1.24223772485826	1.62004373362995	-0.355870060454055	-0.258973092871491
Manes.04G107400.2.v7.1	54	28	24	1	1	-0.738104730205835	1.79875757971208	-0.318593151249248	0.24872742912516
Manes.04G107600.1.v7.1	52	21	11	3	1	-1.80754189203105	-0.572935119037923	0.726432248560878	0.26837477523978
Manes.04G108000.1.v7.1	31	23	13	0	0	1.15256347131772	1.05479527037179	-0.549960889423842	-0.416153429400449
Manes.04G108200.1.v7.1	32	12	10	1	0	-1.03763979487411	0.420872154335201	-0.0517155864738236	-0.425977332345392
Manes.04G108400.1.v7.1	30	12	11	0	0	-0.791522129935734	0.730957261905568	-0.53783004201715	-0.406329547877147
Manes.04G108600.6.v7.1	40	10	6	2	1	-2.3981489968171	-0.819458089318249	0.36161399931244	0.386258858804991
Manes.04G108700.9.v7.1	37	15	13	3	3	-1.08915367518897	0.699177490984723	0.908392372702582	2.19758216686235
Manes.04G108800.1.v7.1	30	13	8	0	0	-0.603598691130011	0.156315040496512	-0.53783004201715	-0.406329547877147
Manes.04G109000.1.v7.1	23	10	10	1	1	-0.305980385065855	0.954291666935994	0.0574598847835896	0.553264337611062
Manes.04G109100.1.v7.1	30	15	12	1	0	-0.227758488905664	0.922509825270384	-0.027454370255394	-0.406329547877147
Manes.04G109200.1.v7.1	39	3	3	0	0	-3.59115520104849	-1.33486187770827	-0.647008927990742	-0.494745351933781
Manes.04G109300.1.v7.1	41	23	18	2	1	-0.0779937011393898	1.41988566941596	0.349483429229308	0.376435156589264
Manes.04G109400.1.v7.1	19	10	7	0	0	0.186231643666136	0.616713414101957	-0.404392356366825	-0.298267927319099
Manes.04G109700.2.v7.1	22	14	10	2	1	0.568749402781349	1.01356234067716	0.579967347137579	0.563088406074463
Manes.04G109900.2.v7.1	28	6	5	0	0	-1.67300642151679	-0.299786125789632	-0.513568435323265	-0.386681844373305
Manes.04G110428.1.v7.1	35	23	9	2	0	0.660328856570251	0.0515245627608186	0.422267021055242	-0.455449181515655
Manes.04G110500.2.v7.1	27	18	7	1	0	0.70516095393432	0.142571329028026	0.00893743836879436	-0.376858020031703
Manes.04G110536.1.v7.1	43	31	15	1	0	1.17928191118337	0.726667519166289	-0.185153008544724	-0.534042016214433
Manes.04G110545.1.v7.1	94	71	24	0	0	2.42074308151868	-0.572106885794502	-1.31433134085637	-1.0351503498104
Manes.04G110554.1.v7.1	39	28	9	5	0	1.10773083905089	-0.185544227469354	1.90499861124476	-0.494745351933781
Manes.04G110563.1.v7.1	148	100	39	20	6	1.22541049906531	-0.899553682086339	8.25122769570534	3.78143030675977
Manes.04G110581.1.v7.1	38	22	7	5	0	0.103246764950804	-0.509369840704791	1.9171311355731	-0.484921265981246
Manes.04G110600.2.v7.1	97	50	40	2	1	-1.89544995481255	2.31529511525637	-0.329860711456927	-0.173712136047741
Manes.04G110700.1.v7.1	50	26	18	1	0	-0.621723438913955	0.886443416598071	-0.270069019739737	-0.602812594345597
Manes.04G110800.3.v7.1	33	25	24	2	2	1.28230572646552	3.04378044384712	0.446528338251304	1.34589357774806
Manes.04G110900.1.v7.1	35	17	13	4	2	-0.467187975706882	0.817715320109941	1.4430699005176	1.32624452317985
Manes.04G111000.4.v7.1	31	0	0	0	0	-3.17020073639563	-1.43536883925202	-0.549960889423842	-0.416153429400449
Manes.04G111100.2.v7.1	35	8	6	0	0	-2.15864513457288	-0.523113328122847	-0.598484608467638	-0.455449181515655
Manes.04G111200.2.v7.1	41	16	11	0	0	-1.39347635294958	0.0790121421878429	-0.671271343521447	-0.514393617618674
Manes.04G111400.1.v7.1	39	20	13	2	0	-0.395644243950308	0.580640764971125	0.37374457877837	-0.494745351933781
Manes.04G111500.1.v7.1	76	48	27	11	4	0.313126806570213	1.06945009896372	4.52023965620681	2.70556376078183
Manes.04G111600.2.v7.1	47	29	19	2	1	0.311201179476954	1.25581477404852	0.276700120130891	0.31749309375567
Manes.04G111700.1.v7.1	96	7	5	0	0	-9.87201608625179	-4.33187934872613	-1.33860335482756	-1.05480571359063
Manes.04G111900.2.v7.1	18	14	7	0	0	1.06098160777191	0.675982276635909	-0.392261766620797	-0.2884442107751
Manes.04G112000.1.v7.1	14	4	3	1	1	-0.326015648306584	0.146864185403773	0.16663601224939	0.641682189204407
Manes.04G112100.5.v7.1	15	7	4	0	0	0.114688240701723	0.279142753171173	-0.355870060454055	-0.258973092871491
Manes.04G112200.1.v7.1	26	16	11	3	2	0.452372527677497	0.968035667011615	1.04183540444086	1.41466725038174
Manes.04G112300.3.v7.1	25	11	9	0	0	-0.364168024444206	0.64420054867303	-0.477176222641118	-0.357210420266539
Manes.04G112400.2.v7.1	78	6	5	0	0	-7.83521741973308	-3.26395773074592	-1.12017260754182	-0.877920446639468
Manes.04G112600.1.v7.1	21	15	8	1	0	0.879730320134317	0.689725682953655	0.0817211504817333	-0.317915383354204
Manes.04G112700.2.v7.1	17	9	7	0	0	0.244419439512032	0.735251486394897	-0.380131188406164	-0.278620500306156
Manes.04G112800.1.v7.1	21	8	5	0	0	-0.435712451363936	0.115084026131968	-0.428653576570107	-0.317915383354204
Manes.04G112850.1.v7.1	5	1	0	0	0	0.217708907047898	0.10563355864904	-0.234564592629364	-0.160736018834529
Manes.04G112900.2.v7.1	18	9	7	0	0	0.121366123182568	0.675982276635909	-0.392261766620797	-0.2884442107751
Manes.04G113000.1.v7.1	26	16	15	0	0	0.452372527677497	1.73429901197822	-0.48930693592644	-0.367034212389618
Manes.04G113100.1.v7.1	28	16	13	0	0	0.206265418825069	1.23260995597908	-0.513568435323265	-0.386681844373305
Manes.04G113200.2.v7.1	12	8	7	0	0	0.671773321613417	1.03160381844054	-0.319478416779954	-0.22950199777024
Manes.04G113300.4.v7.1	79	43	27	3	2	-0.995699895139685	0.891636433016566	0.398910939574793	0.894007879008616
Manes.04G113400.1.v7.1	36	24	16	0	0	0.725196260022995	1.33311902508342	-0.610615628229865	-0.4652731819528
Manes.04G113501.1.v7.1	28	19	14	0	0	0.770028343870796	1.42417457607326	-0.513568435323265	-0.386681844373305
Manes.04G113600.1.v7.1	21	11	7	0	0	0.128044030372818	0.498176607874801	-0.428653576570107	-0.317915383354204
Manes.04G113700.1.v7.1	10	3	2	0	0	-0.0217210614157015	0.192388278947813	-0.295217335325258	-0.209854597964164
Manes.04G113900.1.v7.1	39	13	8	2	2	-1.7111693591184	-0.377090411459077	0.37374457877837	1.28694710755417
Manes.04G114000.1.v7.1	17	11	8	1	1	0.620260875316117	0.926804600267574	0.130243828030779	0.612209245440762
Manes.04G114100.2.v7.1	9	0	0	0	0	-0.462427619189503	-0.131436783337462	-0.283086794308534	-0.200030893598056
Manes.04G114300.1.v7.1	12	3	2	0	0	-0.26782807748451	0.0738531652539111	-0.319478416779954	-0.22950199777024
Manes.04G114400.1.v7.1	7	3	2	0	0	0.34744099950513	0.370192272966469	-0.25882570404997	-0.180383470037152
Manes.04G115000.5.v7.1	14	4	3	0	0	-0.326015648306584	0.146864185403773	-0.343739507658068	-0.249149393544796
Manes.04G115100.2.v7.1	11	5	2	0	0	0.231064071390199	0.13312065433957	-0.307347875639309	-0.219678298961391
Manes.04G115200.9.v7.1	23	11	9	2	2	-0.118061674060663	0.762738398478796	0.5678363741829	1.44414269600512
Manes.04G115500.4.v7.1	48	37	35	14	13	1.69159598428941	4.2627517085109	6.39415124087348	11.0235260446084
Manes.04G115600.2.v7.1	58	35	25	0	0	0.085128665738304	1.75323226673476	-0.877510653929395	-0.681410195678964
Manes.04G115700.1.v7.1	14	7	5	1	0	0.237741726688426	0.529958316040267	0.16663601224939	-0.249149393544796
Manes.04G115900.1.v7.1	12	8	6	0	0	0.671773321613417	0.84004814480061	-0.319478416779954	-0.22950199777024
Manes.04G116000.1.v7.1	54	36	16	4	2	0.765273836714303	0.266267991211232	1.2125777746535	1.13958885669897
Manes.04G116300.1.v7.1	24	17	16	2	2	0.886408046684644	2.04444324934014	0.555705436609362	1.43431747628808
Manes.04G116400.1.v7.1	5	1	1	0	0	0.217708907047898	0.297180899075233	-0.234564592629364	-0.160736018834529
Manes.04G116500.1.v7.1	28	10	7	0	0	-0.92125839376466	0.0833042097051103	-0.513568435323265	-0.386681844373305
Manes.04G116700.1.v7.1	48	33	29	2	2	0.939840759190253	3.11255686762457	0.264569572908125	1.19853095791295
Manes.04G116800.1.v7.1	34	23	21	0	0	0.783385235429984	2.40960315399168	-0.586353626235343	-0.445625207222427
Manes.04G117200.4.v7.1	48	26	23	0	0	-0.375611800165223	1.96284127904579	-0.756191349452766	-0.583163656176075
Manes.04G117300.1.v7.1	18	6	2	2	1	-0.44239099306465	-0.281750642760939	0.628491623356544	0.602385007358724
Manes.04G117400.3.v7.1	7	4	4	0	0	0.535362847627506	0.753292661954284	-0.25882570404997	-0.180383470037152
Manes.04G117500.1.v7.1	24	12	12	1	1	-0.0531962328153591	1.27813800934212	0.0453292648511116	0.543440299529457
Manes.04G118100.2.v7.1	7	4	4	0	0	0.535362847627506	0.753292661954284	-0.25882570404997	-0.180383470037152
Manes.04G118200.1.v7.1	29	11	8	2	1	-0.856390037122448	0.215582223941404	0.495051225930003	0.494320523527488
Manes.04G118500.1.v7.1	18	5	3	2	2	-0.630312640545249	-0.0902049250572431	0.628491623356544	1.49326990947287
Manes.04G118600.1.v7.1	5	0	0	0	0	0.0297887137407444	0.10563355864904	-0.234564592629364	-0.160736018834529
Manes.04G119000.1.v7.1	19	8	7	0	0	-0.189605408564091	0.616713414101957	-0.404392356366825	-0.298267927319099
Manes.04G119100.1.v7.1	32	12	6	2	0	-1.03763979487411	-0.345309838224001	0.458659026216212	-0.425977332345392
Manes.04G119200.1.v7.1	30	15	14	2	2	-0.227758488905664	1.30562759866622	0.482920468526254	1.37536761961204
Manes.04G119300.1.v7.1	65	30	19	4	1	-1.71597113794712	0.188966136317786	1.07914265633497	0.140666327954554
Manes.04G119400.1.v7.1	32	17	16	2	2	-0.0980275626950629	1.57021547769905	0.458659026216212	1.35571819585368
Manes.04G119500.2.v7.1	66	29	22	5	2	-2.02701565027808	0.704353680972769	1.57745050985846	1.02170830335981
Manes.04G119600.1.v7.1	23	14	14	1	1	0.445694637074085	1.72055371433611	0.0574598847835896	0.553264337611062
Manes.04G119700.1.v7.1	33	16	13	0	0	-0.408999777387448	0.936254498012603	-0.574222680003551	-0.43580125789253
Manes.04G119800.1.v7.1	47	35	28	0	0	1.43877371058569	2.98020459676406	-0.744059760027922	-0.57333924992108
Manes.04G119900.1.v7.1	21	9	8	0	0	-0.247792862539207	0.689725682953655	-0.428653576570107	-0.317915383354204
Manes.04G120000.1.v7.1	35	21	19	2	2	0.284487293013275	1.96712267771047	0.422267021055242	1.32624452317985
Manes.04G120100.1.v7.1	37	17	12	3	2	-0.713299019481711	0.507628257414433	0.908392372702582	1.30659570293051
Manes.04G120200.1.v7.1	57	32	30	1	0	-0.355580226106831	2.77054491567271	-0.354986657267325	-0.671585321355139
Manes.04G120400.1.v7.1	15	6	6	1	1	-0.0732305130684231	0.662239074025691	0.154505264350549	0.631857835182872
Manes.04G120500.1.v7.1	27	11	9	2	1	-0.61027686427019	0.525663910610258	0.519312820881576	0.513968355769389
Manes.04G120600.8.v7.1	34	21	21	1	1	0.407540874598233	2.40960315399168	-0.0759768253405593	0.44520132998407
Manes.04G120700.2.v7.1	42	25	23	0	0	0.17479062539548	2.31853298361944	-0.683402620582439	-0.524217799712354
Manes.04G120800.1.v7.1	17	7	5	1	0	-0.131417974840507	0.352153866733913	0.130243828030779	-0.278620500306156
Manes.04G120900.2.v7.1	27	20	14	1	1	1.08101484105421	1.4834490057383	0.00893743836879436	0.513968355769389
Manes.04G121000.2.v7.1	18	7	7	0	0	-0.254471165265553	0.675982276635909	-0.392261766620797	-0.2884442107751
