RowNum	Transcript	PnPs	dNdS	Alpha_original	Alpha_Asymptotic	Alpha_Default	Mk_test	NI
4075	Manes.03G013200.6.v7.1	0.666666666666667	0.56971	-0.462732501331087	-1.14695282840001	-1.55419046438076	-0.17018600106487	1.17018600106487
4076	Manes.03G013300.1.v7.1	1	0.21101	-4.81618277462076	-1.68116878184699	-1.34746026757547	-3.73911189043173	4.73911189043173
4077	Manes.03G013400.1.v7.1	0	0.04206	-46.5511174512601	-13.3550543249087	-24.5970733054162	1	0
4078	Manes.03G013500.7.v7.1	2.5	0.33982	-0.961822925862712	-2.56848825307786	-3.74613483967582	-6.35683597198517	7.35683597198517
4079	Manes.03G013600.1.v7.1	NA	0.09458	NA	NA	NA	NA	NA
4080	Manes.03G013700.6.v7.1	0.333333333333333	0.16716	-10.299885671745	-2.4164926862359	-3.00072663473992	-0.994097471484404	1.9940974714844
4081	Manes.03G013800.8.v7.1	0.8	0.28552	-3.96170729429345	-1.433726203306	-1.33415992411467	-1.80190529560101	2.80190529560101
4082	Manes.03G013900.2.v7.1	0.75	0.38028	-2.28705164615546	-0.544914273693068	-0.0865548661128829	-0.972230987693279	1.97223098769328
4083	Manes.03G014000.5.v7.1	0	0.38243	-3.35809603500423	-1.06658102305039	-1.43788779272397	1	0
4084	Manes.03G014100.1.v7.1	0	0.2835	-11.3456790123457	-0.521596292838123	-1.53110124973924	1	0
4085	Manes.03G014200.5.v7.1	0.666666666666667	0.27767	-5.0023289036146	-0.755302906267127	-0.11812738181124	-1.40093156144584	2.40093156144584
4086	Manes.03G014300.1.v7.1	0.666666666666667	0.40857	-2.05945125682258	-1.15830379572211	-0.962983403167776	-0.631707336972041	1.63170733697204
4087	Manes.03G014400.2.v7.1	1	0.38685	-1.0679850071087	-2.7610312910817	-2.59367354264101	-1.58498125888587	2.58498125888587
4088	Manes.03G014900.2.v7.1	1	0.45108	-2.32535248736366	-0.199974292076183	0.189233313625096	-1.21690165824244	2.21690165824244
4089	Manes.03G015100.1.v7.1	0.75	0.20688	-6.59584576289913	-1.54647080494095	-1.20501266689801	-2.62529002320186	3.62529002320186
4090	Manes.03G015200.6.v7.1	2	0.41131	-0.73661159292435	-2.14344239850549	-0.626719558253814	-3.86251246018818	4.86251246018818
4091	Manes.03G015400.1.v7.1	0.333333333333333	0.25452	-4.23861910000524	-3.39669817321868	-8.29802081590647	-0.309654775001308	1.30965477500131
4092	Manes.03G015500.1.v7.1	5	0.1604	-2.11720698254364	-7.32806044590017	-5.80955301837572	-30.1720698254364	31.1720698254364
4093	Manes.03G015600.1.v7.1	0	0.01605	NA	NA	NA	1	0
4094	Manes.03G015700.1.v7.1	1	1.12344	-0.186830924066558	-0.015296767072563	-0.462063236648726	0.109876806950082	0.890123193049918
4095	Manes.03G015900.3.v7.1	1.5	0.53143	-0.209674167542561	-1.19940757735011	-2.10461995197652	-1.82257305759931	2.82257305759931
4096	Manes.03G016000.1.v7.1	NA	0.07185	NA	NA	NA	NA	NA
4097	Manes.03G016100.2.v7.1	4	0.13198	-4.68267919381725	-4.47637730889319	-2.09186631405541	-29.3076223670253	30.3076223670253
4098	Manes.03G016200.1.v7.1	1.66666666666667	0.17204	-7.13764240874215	-2.58649893394411	15.9117271206381	-8.68766953421687	9.68766953421687
4099	Manes.03G016300.1.v7.1	NA	0.24419	-1.73011452830446	-5.01866157376211	-5.24733868876122	NA	NA
4100	Manes.03G016400.1.v7.1	0	0.15203	NA	NA	NA	1	0
4101	Manes.03G016500.1.v7.1	0.25	0.03708	-106.874865156419	-4.66909952023221	-5.08409520099	-5.74217907227616	6.74217907227616
4102	Manes.03G016800.2.v7.1	1.75	0.23204	-1.69350112049647	-4.70509189712775	-5.1463957827071	-6.54180313739011	7.54180313739011
4103	Manes.03G016900.2.v7.1	0.333333333333333	0.23102	-7.65725911176522	-2.27052010888908	-4.18313494113662	-0.442876518627534	1.44287651862753
4104	Manes.03G017100.1.v7.1	0.666666666666667	0.52447	0.182848535528384	-4.64528822187254	-4.79605138990556	-0.271124500289181	1.27112450028918
4105	Manes.03G017200.4.v7.1	1	0.356	-0.872659176029963	-2.93258426966292	-2.19862268938021	-1.80898876404494	2.80898876404494
4106	Manes.03G017300.4.v7.1	3.5	0.47515	0.5790802904346	-9.53905837690468	-11.6035751019203	-6.36609491739451	7.36609491739451
4107	Manes.03G017400.10.v7.1	1.6	0.40479	-0.270500047643752	-4.99287411573405	-5.30926873551484	-2.95266681489167	3.95266681489167
4108	Manes.03G017500.1.v7.1	0.25	0.04269	-39.9932068400094	-18.013546771804	-23.5601663692703	-4.85617240571562	5.85617240571562
4109	Manes.03G017600.1.v7.1	2	0.12082	-15.553550736633	-1.24801306299954	-0.196398544781088	-15.553550736633	16.553550736633
4110	Manes.03G017800.1.v7.1	0.2	0.3407	-4.13648371000881	-1.28870532656855	-1.44864114553653	0.412973290284708	0.587026709715292
4111	Manes.03G017900.7.v7.1	0.666666666666667	0.21913	-2.04233407870518	-5.25199653173915	-4.74772147987635	-2.04233407870518	3.04233407870518
4112	Manes.03G018000.1.v7.1	NA	0.49144	0.321721200282164	-4.66623674225823	-4.47272531546528	NA	NA
4113	Manes.03G018100.1.v7.1	NA	1e-04	NA	NA	NA	NA	NA
4114	Manes.03G018200.1.v7.1	0.5	0.1253	-14.9616919393456	-2.84891862367198	-3.1245097786817	-2.99042298483639	3.99042298483639
4115	Manes.03G018300.1.v7.1	NA	0.05799	NA	NA	NA	NA	NA
4116	Manes.03G018400.1.v7.1	1	0.09261	-20.5959399632869	-6.95639893384254	-13.5855656059738	-9.79796998164345	10.7979699816435
4117	Manes.03G018600.3.v7.1	1	0.16546	-5.0437567992264	-4.2781056683271	-3.9795453098025	-5.0437567992264	6.0437567992264
4118	Manes.03G018700.1.v7.1	0.916666666666667	0.12924	-8.39558739001636	-3.38311659269039	-2.90930796329208	-6.09274734344373	7.09274734344373
4119	Manes.03G018800.1.v7.1	1	0.1239	-8.41619585687382	-5.21224350037909	-3.33275187239102	-7.07102502017756	8.07102502017756
4120	Manes.03G018900.1.v7.1	0	0.67768	NA	NA	NA	1	0
4121	Manes.03G019100.4.v7.1	2	0.20479	-1.4415254651106	-9.91255729623347	-10.787579933706	-8.7661018604424	9.7661018604424
4122	Manes.03G019200.1.v7.1	0.75	0.5128	-1.19383775351014	-1.17800919829001	-1.54323421784798	-0.462558502340094	1.46255850234009
4123	Manes.03G019300.1.v7.1	0.75	0.17182	-8.31207077173787	-3.8401388258714	-4.26898580082051	-3.36503317425212	4.36503317425212
4124	Manes.03G019400.1.v7.1	NA	0.49275	-0.352951124640622	-1.98072044647387	-2.1218801656274	NA	NA
4125	Manes.03G019600.1.v7.1	1	0.32898	-1.02646564127505	-4.11785965526097	-3.98547318299573	-2.03969846191258	3.03969846191258
4126	Manes.03G019700.1.v7.1	1	0.63029	-0.0577141738987874	-2.17314252169636	-2.11492559236685	-0.586571260848181	1.58657126084818
4127	Manes.03G019800.3.v7.1	0	0.04986	NA	NA	NA	1	0
4128	Manes.03G019900.1.v7.1	1.5	0.42656	-1.34433608402101	-1.28761827553663	-1.13668588518097	-2.51650412603151	3.51650412603151
4129	Manes.03G020000.2.v7.1	2.66666666666667	0.43289	0.270508735049988	-6.59018292340845	-8.09925961473736	-5.16014845957788	6.16014845957788
4130	Manes.03G020200.1.v7.1	2	0.30624	-0.959247648902821	-3.1662162649083	-3.11512230199661	-5.53082549634274	6.53082549634274
4131	Manes.03G020300.1.v7.1	0.666666666666667	0.13009	-17.4487662387578	-1.98566989854293	-0.999376598745333	-4.12465728854383	5.12465728854383
4132	Manes.03G020400.1.v7.1	0.6	0.61597	-0.217591765832752	-1.20245037362754	-2.65494545942693	0.0259265873337988	0.974073412666201
4133	Manes.03G020500.1.v7.1	NA	0.52224	0.16226256127451	-2.941283632287	-2.15437608821444	NA	NA
4134	Manes.03G020600.1.v7.1	0	0.23733	-6.02257054172109	-2.92993851469392	-3.56648312838754	1	0
4135	Manes.03G020900.1.v7.1	1.66666666666667	0.34648	-1.88616947587162	-1.66614758757648	-1.67423256857084	-3.81028245978605	4.81028245978605
4136	Manes.03G021000.1.v7.1	0.2	0.09296	-49.2008032128514	-2.18287596614387	-1.41385924006961	-1.15146299483649	2.15146299483649
4137	Manes.03G021100.5.v7.1	2.3	0.18409	-1.59797310861653	-6.70603862872938	-3.56026864185007	-11.4938888587104	12.4938888587104
4138	Manes.03G021300.1.v7.1	0.375	0.15207	-13.4670217662918	-2.2215360682514	-2.01301414197715	-1.46596961925429	2.46596961925429
4139	Manes.03G021400.3.v7.1	1.4	0.12005	-5.66389004581424	-6.12881260715012	-4.37550438213469	-10.6618075801749	11.6618075801749
4140	Manes.03G021500.3.v7.1	1.25	0.25484	-3.90503845550149	-1.76429697573201	-0.215726213321162	-3.90503845550149	4.90503845550149
4141	Manes.03G021600.9.v7.1	1.33333333333333	0.1878	-4.3248136315229	-2.37013520982462	-1.91902674413238	-6.09975150869718	7.09975150869718
4142	Manes.03G021700.2.v7.1	7	0.34862	-0.323901272269123	-3.44361467493798	-2.27223374743921	-19.0791692960817	20.0791692960817
4143	Manes.03G022000.2.v7.1	0.5	0.27518	-6.26797005596337	-1.48641080861905	-4.21972394928279	-0.816992513990842	1.81699251399084
4144	Manes.03G022200.1.v7.1	3.7	1.20559	0.77535204063294	-2.10256847843371	-3.24190266267322	-2.06903673719921	3.06903673719921
4145	Manes.03G022300.1.v7.1	0	0.22727	NA	NA	NA	1	0
4146	Manes.03G022400.2.v7.1	0.0666666666666667	0.12354	-128.512708434515	0.400404127617985	4.09677640906393	0.460363714856187	0.539636285143813
4147	Manes.03G022600.1.v7.1	6	0.32464	0.229916214884179	-4.5831074420897	-1.92445527750839	-17.4820108427797	18.4820108427797
4148	Manes.03G022700.1.v7.1	2.25	0.57222	0.300968159099647	-2.68429119608736	-2.17959598021356	-2.93205410506449	3.93205410506449
4149	Manes.03G022900.3.v7.1	0.571428571428571	0.18827	-10.3818300465137	-2.10588921608256	-2.00718157793703	-2.03515467907033	3.03515467907033
4150	Manes.03G023000.10.v7.1	0.5	0.2412	-5.90989496959646	-1.11862858979698	-0.253966097339954	-1.07296849087894	2.07296849087894
4151	Manes.03G023100.3.v7.1	0	0.10184	-48.0966221523959	-0.987961387765724	-0.940717595254757	1	0
4152	Manes.03G023200.5.v7.1	1.5	0.25611	-1.23118414520546	-6.70068416782719	-6.49268522472073	-4.85685838116434	5.85685838116434
4153	Manes.03G023300.1.v7.1	0.9	0.30385	-1.82094078375138	-3.37014596827058	-4.9906035678532	-1.96198782293895	2.96198782293895
4154	Manes.03G023400.1.v7.1	0	0.0195	-101.564102564103	-29.3893637226971	-56.4372759856631	1	0
4155	Manes.03G023500.1.v7.1	0.333333333333333	0.14879	-15.1301162712548	-1.53183902659536	-1.52174027098838	-1.24029392656316	2.24029392656316
4156	Manes.03G023600.1.v7.1	1	0.1914	-15.9801462904911	-0.566012267558046	0.0332933273005569	-4.22466039707419	5.22466039707419
4157	Manes.03G023700.1.v7.1	1.4	0.42463	-1.35499140428137	-0.677670867651776	-0.0802422744736093	-2.29698796599392	3.29698796599392
4158	Manes.03G023800.3.v7.1	NA	0.44466	0.550218144200063	-7.5458552601988	-5.4701482684124	NA	NA
4159	Manes.03G023900.1.v7.1	1.5	0.69619	0.179206004928868	-2.28812052242351	-3.24742045812999	-1.15458423706172	2.15458423706172
4160	Manes.03G024000.1.v7.1	0.666666666666667	0.07275	-26.4914089347079	-3.16536499010726	-7.15316105816462	-8.16380297823597	9.16380297823597
4161	Manes.03G024200.1.v7.1	5	0.28848	-1.31096320946571	-0.623176539981865	1.26208000107348	-16.3322240709928	17.3322240709928
4162	Manes.03G024400.3.v7.1	0	0.09088	NA	NA	NA	1	0
4163	Manes.03G024500.2.v7.1	0.666666666666667	0.05861	-41.6548370585224	-3.87483852097399	3.22946483945338	-10.374623215606	11.374623215606
4164	Manes.03G024600.4.v7.1	2	0.14965	-12.3645172068159	-1.31068755444948	-1.10796518040302	-12.3645172068159	13.3645172068159
4165	Manes.03G024900.8.v7.1	2	0.31513	-3.23105808184982	-0.60120317317711	0.0814490642006778	-5.34658712277473	6.34658712277473
4166	Manes.03G025000.1.v7.1	0.5	0.09187	-20.7698922390334	-4.09613386504646	-4.75543964453434	-4.44247305975835	5.44247305975835
4167	Manes.03G025100.5.v7.1	2.5	0.46764	-1.13839705756565	0.0237752563287257	0.978487997342451	-4.34599264391412	5.34599264391412
4168	Manes.03G025200.1.v7.1	1	0.30201	-1.83812740353914	-0.333657090088996	0.446240907883387	-2.31114863746234	3.31114863746234
4169	Manes.03G025400.2.v7.1	0.25	0.12257	-12.5976720785402	-4.82757374794578	-8.92377846848103	-1.03965081178102	2.03965081178102
4170	Manes.03G025500.2.v7.1	1	0.23564	-2.91731846493347	-3.19893320199588	-3.6006700194793	-3.24376167034459	4.24376167034459
4171	Manes.03G025700.3.v7.1	0.833333333333333	0.28977	-2.45101287227801	-3.16202557460665	-4.22821989440537	-1.87584406023168	2.87584406023168
4172	Manes.03G025900.1.v7.1	4	0.16775	-1.9806259314456	-9.87051810291926	-6.34820441324937	-22.8450074515648	23.8450074515648
4173	Manes.03G026000.8.v7.1	0.6	0.66541	-0.502832839903218	-1.03673398039515	-1.37267762552925	0.0983002960580694	0.901699703941931
4174	Manes.03G026100.1.v7.1	NA	1e-04	-3332.33333333333	-23054.5555555556	-21192.5483870968	NA	NA
4175	Manes.03G026200.1.v7.1	0.5	1e-04	-12499	-8359.65573770492	-9897.19508448541	-4999	5000
4176	Manes.03G026400.1.v7.1	0.833333333333333	0.28506	-3.09270562922426	-5.52883993233393	-11.9623905275339	-1.92336116373161	2.92336116373161
4177	Manes.03G026500.1.v7.1	2.28571428571429	1.16129	0.456140199805026	-0.0860284940460576	0.254109007281855	-0.968254514991337	1.96825451499134
4178	Manes.03G026700.1.v7.1	2.36363636363636	0.27933	-0.975169648555595	-5.20270193892791	-0.210418480258259	-7.4618063352893	8.4618063352893
4179	Manes.03G026800.1.v7.1	1.29032258064516	0.29579	-1.79281570209182	-3.39212042038372	-2.31783162832415	-3.3622927774609	4.3622927774609
4180	Manes.03G027000.2.v7.1	1.4	0.27073	-2.02213208060362	-5.77181447690811	-5.90774723378329	-4.17120378236619	5.17120378236619
4181	Manes.03G027100.1.v7.1	0.666666666666667	0.03767	-52.0926466684364	-11.4435890629148	1.32874703819465	-16.6975488894788	17.6975488894788
4182	Manes.03G027200.1.v7.1	1.16666666666667	0.2416	-2.89559797428905	-3.31574059118075	-1.66649619563559	-3.82891832229582	4.82891832229582
4183	Manes.03G027300.2.v7.1	1	0.18695	-6.13203173754123	-2.07821181125011	-0.505761972485868	-4.34902380315592	5.34902380315592
4184	Manes.03G027600.1.v7.1	1.16129032258065	0.1598	-4.59910414333707	-6.12049799667528	-3.10929353914378	-6.26714845169368	7.26714845169368
4185	Manes.03G027700.1.v7.1	0.5	0.19748	-7.86165687664574	-2.09955258318875	-2.02737875601522	-1.53190196475592	2.53190196475592
4186	Manes.03G027800.1.v7.1	0	0.03851	-102.869124902623	-8.5668930831363	-19.4821146135091	1	0
4187	Manes.03G028000.5.v7.1	0.75	0.15114	-12.2327643244674	-1.56341507856174	0.173189376034846	-3.96228662167527	4.96228662167527
4188	Manes.03G028100.1.v7.1	1	1e-04	-9999	-7999	-62221.2222222222	-9999	10000
4189	Manes.03G028200.3.v7.1	0.666666666666667	0.10936	-23.3842965130456	-1.74797123916447	-0.0456119081891901	-5.0960741282614	6.0960741282614
4190	Manes.03G028300.2.v7.1	0.5	0.13968	-6.15922107674685	-7.21204770568021	-24.4502234968865	-2.57961053837343	3.57961053837343
4191	Manes.03G028400.1.v7.1	0	0.0427	NA	NA	NA	1	0
4192	Manes.03G028500.1.v7.1	0.333333333333333	0.08202	-31.5123953507275	-3.70058727962325	-6.02191911087657	-3.06404941884093	4.06404941884093
4193	Manes.03G028600.1.v7.1	0.166666666666667	0.10623	-83.7218299915278	-0.697523005294728	-0.299413835891292	-0.568922777620888	1.56892277762089
4194	Manes.03G028700.1.v7.1	0.333333333333333	0.18602	-6.16768806221553	-3.83275937528169	-5.9382458481272	-0.791922015553881	1.79192201555388
4195	Manes.03G028800.2.v7.1	4	1.4971	0.713732263328149	-0.361606798785344	-0.278547126595288	-1.67183220893728	2.67183220893728
4196	Manes.03G028900.26.v7.1	0	0.14689	NA	NA	NA	1	0
4197	Manes.03G029000.1.v7.1	1	0.12449	-7.56829196454869	-4.98123798334615	-3.84037234675491	-7.0327737167644	8.0327737167644
4198	Manes.03G029300.1.v7.1	0.909090909090909	0.42579	-2.13143411854044	-0.38816151646638	-0.1538449852165	-1.13506871718666	2.13506871718666
4199	Manes.03G029400.1.v7.1	0.2	0.17498	-16.1448165504629	-1.62578271493576	-4.64912597428295	-0.142987770030861	1.14298777003086
4200	Manes.03G029500.1.v7.1	0.8	0.22311	-4.86119989105064	-1.91269612320146	-1.40866909090031	-2.58567522746627	3.58567522746627
4201	Manes.03G029600.1.v7.1	0.4	0.09316	-20.468441391155	-3.25961138713393	-3.00179497275718	-3.293688278231	4.293688278231
4202	Manes.03G029700.4.v7.1	0.5	0.19628	-4.82258581035838	-4.97316992614351	-10.4099741755798	-1.54738129203179	2.54738129203179
4203	Manes.03G029850.1.v7.1	0.5	1e-04	-29999	-2499	-60395.8253968254	-4999	5000
4204	Manes.03G030000.1.v7.1	0.5	0.16095	-6.7663870767319	-6.58577342378465	-6.57974325827496	-2.10655483069276	3.10655483069276
4205	Manes.03G030100.1.v7.1	0	1e-04	NA	NA	NA	1	0
4206	Manes.03G030200.1.v7.1	1.14285714285714	0.02801	-40.3386196659088	-16.1069856003808	-6.72186574094537	-39.8017544754423	40.8017544754423
4207	Manes.03G030300.1.v7.1	0	0.02484	-119.772946859903	-14.5998389694042	-21.9208872266376	1	0
4208	Manes.03G030400.1.v7.1	0.857142857142857	0.32564	-2.83859476722761	-1.35574035029859	-0.863895238195871	-1.63217926895608	2.63217926895608
4209	Manes.03G030500.1.v7.1	0.333333333333333	0.09895	-15.8435236651508	-4.79859011423223	-4.83736762892087	-2.36870473303015	3.36870473303015
4210	Manes.03G030600.1.v7.1	0	0.22641	-21.0838302195133	-2.0071598596784	-4.51579278813343	1	0
4211	Manes.03G030700.1.v7.1	1	0.13025	-6.67754318618042	-6.67754318618042	-6.67754318618042	-6.67754318618042	7.67754318618042
4212	Manes.03G030800.1.v7.1	2.33333333333333	0.10521	-3.7523999619808	-11.160552843892	-4.01301544376685	-21.1778664892437	22.1778664892437
4213	Manes.03G030833.3.v7.1	NA	2	NA	NA	NA	NA	NA
4214	Manes.03G030965.1.v7.1	NA	2	NA	NA	NA	NA	NA
4215	Manes.03G030998.1.v7.1	7	2	0.857142857142857	-0.641025641025641	-0.122916666666667	-2.5	3.5
4216	Manes.03G031031.1.v7.1	0	2	NA	NA	NA	1	0
4217	Manes.03G031064.1.v7.1	4.5	0.53631	0.321966094914576	-4.01794945197411	-2.44674070104295	-7.39066957543212	8.39066957543212
4218	Manes.03G031163.1.v7.1	3	1.09816	0.544692940919356	-2.05323557265844	-1.39280994758779	-1.73184235448386	2.73184235448386
4219	Manes.03G031262.2.v7.1	NA	0.92516	NA	NA	NA	NA	NA
4220	Manes.03G031300.2.v7.1	NA	2	0.75	0.390625	0.67258064516129	NA	NA
4221	Manes.03G031500.1.v7.1	3	0.86349	0.4209544986045	-1.06100941174669	-0.877181460532072	-2.474273008373	3.474273008373
4222	Manes.03G031601.1.v7.1	3.5	0.39729	0.440654881265015	-12.1294928546307	-12.6966252814431	-7.80968562007602	8.80968562007602
4223	Manes.03G031700.2.v7.1	2	0.167	-1.9940119760479	-7.55431993156544	-8.42872319876376	-10.9760479041916	11.9760479041916
4224	Manes.03G031750.1.v7.1	NA	0.25304	NA	NA	NA	NA	NA
4225	Manes.03G032000.1.v7.1	1	0.44927	-2.33874952701048	-0.418229887579674	0.372751904636963	-1.22583301800699	2.22583301800699
4226	Manes.03G032100.2.v7.1	1.2	0.22123	-4.0224251281974	-2.4479532507997	-2.3058797895847	-4.42421913845319	5.42421913845319
4227	Manes.03G032201.1.v7.1	1.25	0.33229	-0.880887176863583	-3.78109385602743	-4.30816698200853	-2.76177435372717	3.76177435372717
4228	Manes.03G032300.1.v7.1	4	0.24167	-0.655149584143667	-9.40215537256957	-5.87810312738734	-15.5514958414367	16.5514958414367
4229	Manes.03G032400.4.v7.1	0.2	0.13257	-51.8022931281587	-0.740734938290947	22.4322232878467	-0.50863694651882	1.50863694651882
4230	Manes.03G032500.1.v7.1	0.714285714285714	0.3027	-3.24748690358205	-1.63363989825833	-1.23764198675481	-1.35971494643447	2.35971494643447
4231	Manes.03G032900.1.v7.1	1.75	0.0842	-9.17984390906006	-5.92015635812744	2.30554125209707	-19.7838479809976	20.7838479809976
4232	Manes.03G033100.2.v7.1	2.6	0.62404	0.376820574179718	-2.89689472120086	-3.1847165110433	-3.16639958976989	4.16639958976989
4233	Manes.03G033200.1.v7.1	1.6	0.45014	-0.615658966705308	-0.952254584768914	-0.134279729460512	-2.55444972675168	3.55444972675168
4234	Manes.03G033400.1.v7.1	0.5625	0.1922	-6.80437044745057	-2.8408301101447	-2.99188526024232	-1.92663891779396	2.92663891779396
4235	Manes.03G033600.6.v7.1	7	0.48146	0.266935619842587	-3.89862203721542	-3.00027928045028	-13.5391102064554	14.5391102064554
4236	Manes.03G033700.3.v7.1	1	0.14775	-6.73507372492144	-4.975518665874	-2.62584829794589	-5.76818950930626	6.76818950930626
4237	Manes.03G033900.1.v7.1	0.2	0.15053	-21.1439801589938	-1.63096793968243	-1.74720564910282	-0.328638809539627	1.32863880953963
4238	Manes.03G034000.1.v7.1	1	0.30064	-5.65247472059606	-0.781912871588231	0.477305557667453	-2.32623736029803	3.32623736029803
4239	Manes.03G034200.1.v7.1	1.22222222222222	0.32095	-1.39673085910818	-2.33588463596524	-1.76378691507794	-2.8081390316941	3.8081390316941
4240	Manes.03G034400.1.v7.1	0.2	0.05405	-91.5069380203515	-2.21763262679484	-15.4662349676226	-2.70027752081406	3.70027752081406
4241	Manes.03G034500.1.v7.1	0.714285714285714	0.10991	-11.1311375974282	-6.52967161219681	-11.1778173204413	-5.49882371290796	6.49882371290796
4242	Manes.03G034700.1.v7.1	1	0.48372	-0.476651191362181	-2.83208992099844	-3.64125362668708	-1.06731166790705	2.06731166790705
